dial sweep: widths [128, 256, 512, 1024, 2048, 4096]  wds [0.1, 0.3, 1.0, 3.0]
data seeds [15573, 19870]  init seeds [135533, 479062, 648223, 871231]  epochs 50000
width 128: batch of 32 (32/32 pending)
batch 32 on cuda:  train 3830  test 8939  4 recipe(s) (lr, wd, tilt, cvar): [(0.001, 0.1, 0.0, 0.0), (0.001, 0.3, 0.0, 0.0), (0.001, 1.0, 0.0, 0.0), (0.001, 3.0, 0.0, 0.0)]
epoch   8200  train 6.5632e-07  test med 4.2603e+01 mean 3.7387e+01 max 6.0308e+01  (137.2 eps/s x 32 = 4391 run-eps/s)
epoch   8300  train 6.4942e-07  test med 4.2554e+01 mean 3.7224e+01 max 6.0229e+01  (137.3 eps/s x 32 = 4394 run-eps/s)
epoch   8400  train 6.3098e-07  test med 4.2507e+01 mean 3.7061e+01 max 6.0151e+01  (137.4 eps/s x 32 = 4396 run-eps/s)
epoch   8500  train 6.2380e-07  test med 4.2468e+01 mean 3.6894e+01 max 6.0073e+01  (137.4 eps/s x 32 = 4398 run-eps/s)
epoch   8600  train 6.1235e-07  test med 4.2423e+01 mean 3.6729e+01 max 5.9997e+01  (137.5 eps/s x 32 = 4400 run-eps/s)
epoch   8700  train 5.9463e-07  test med 4.2376e+01 mean 3.6584e+01 max 5.9921e+01  (137.6 eps/s x 32 = 4402 run-eps/s)
epoch   8800  train 5.8830e-07  test med 4.2330e+01 mean 3.6480e+01 max 5.9847e+01  (137.6 eps/s x 32 = 4404 run-eps/s)
epoch   8900  train 5.6777e-07  test med 4.2283e+01 mean 3.6398e+01 max 5.9776e+01  (137.7 eps/s x 32 = 4406 run-eps/s)
epoch   9000  train 5.5819e-07  test med 4.2236e+01 mean 3.6307e+01 max 5.9704e+01  (137.7 eps/s x 32 = 4407 run-eps/s)
epoch   9100  train 5.5255e-07  test med 4.2197e+01 mean 3.6216e+01 max 5.9632e+01  (137.8 eps/s x 32 = 4409 run-eps/s)
epoch   9200  train 5.6363e-07  test med 4.2152e+01 mean 3.6118e+01 max 5.9562e+01  (137.8 eps/s x 32 = 4411 run-eps/s)
epoch   9300  train 5.3599e-07  test med 4.2113e+01 mean 3.6029e+01 max 5.9493e+01  (137.9 eps/s x 32 = 4413 run-eps/s)
epoch   9400  train 5.3584e-07  test med 4.2073e+01 mean 3.5927e+01 max 5.9425e+01  (137.9 eps/s x 32 = 4414 run-eps/s)
